route_id,service_id,trip_id,shape_id,trip_headsign,direction_id
"2-LIL-B-mjp-1","UJ_2","380.UJ.2-LIL-B-mjp-1.56.R","2-LIL-B-mjp-1.56.R","City (Flinders Street)","1"
"2-LIL-B-mjp-1","UJ_2","382.UJ.2-LIL-B-mjp-1.56.R","2-LIL-B-mjp-1.56.R","City (Flinders Street)","1"
"2-LIL-B-mjp-1","UJ_2","384.UJ.2-LIL-B-mjp-1.71.R","2-LIL-B-mjp-1.71.R","City (Flinders Street)","1"
"2-LIL-B-mjp-1","T2_2","491.T2.2-LIL-B-mjp-1.37.R","2-LIL-B-mjp-1.37.R","City (Flinders Street)","1"
"2-LIL-B-mjp-1","T6","492.T6.2-LIL-B-mjp-1.37.R","2-LIL-B-mjp-1.37.R","City (Flinders Street)","1"
"2-LIL-B-mjp-1","T6","494.T6.2-LIL-B-mjp-1.4.H","2-LIL-B-mjp-1.4.H","Lilydale","0"
"2-LIL-B-mjp-1","T2_2","496.T2.2-LIL-B-mjp-1.37.R","2-LIL-B-mjp-1.37.R","City (Flinders Street)","1"
"2-LIL-B-mjp-1","T6","497.T6.2-LIL-B-mjp-1.39.R","2-LIL-B-mjp-1.39.R","City (Flinders Street)","1"
"2-LIL-B-mjp-1","T6","499.T6.2-LIL-B-mjp-1.5.H","2-LIL-B-mjp-1.5.H","Lilydale","0"
"2-LIL-B-mjp-1","T2_2","501.T2.2-LIL-B-mjp-1.37.R","2-LIL-B-mjp-1.37.R","City (Flinders Street)","1"
"2-LIL-B-mjp-1","T6","502.T6.2-LIL-B-mjp-1.37.R","2-LIL-B-mjp-1.37.R","City (Flinders Street)","1"
"2-LIL-B-mjp-1","T6","504.T6.2-LIL-B-mjp-1.6.H","2-LIL-B-mjp-1.6.H","Lilydale","0"
"2-LIL-B-mjp-1","T2_2","506.T2.2-LIL-B-mjp-1.37.R","2-LIL-B-mjp-1.37.R","City (Flinders Street)","1"
"2-LIL-B-mjp-1","T6","507.T6.2-LIL-B-mjp-1.37.R","2-LIL-B-mjp-1.37.R","City (Flinders Street)","1"
"2-LIL-B-mjp-1","T6","509.T6.2-LIL-B-mjp-1.9.H","2-LIL-B-mjp-1.9.H","Lilydale","0"
"2-LIL-B-mjp-1","T2_2","511.T2.2-LIL-B-mjp-1.37.R","2-LIL-B-mjp-1.37.R","City (Flinders Street)","1"
"2-LIL-B-mjp-1","T6","512.T6.2-LIL-B-mjp-1.58.R","2-LIL-B-mjp-1.58.R","City (Flinders Street)","1"
"2-LIL-B-mjp-1","T6","514.T6.2-LIL-B-mjp-1.10.H","2-LIL-B-mjp-1.10.H","Lilydale","0"
"2-LIL-B-mjp-1","T2_2","516.T2.2-LIL-B-mjp-1.37.R","2-LIL-B-mjp-1.37.R","City (Flinders Street)","1"
"2-LIL-B-mjp-1","T6","517.T6.2-LIL-B-mjp-1.60.R","2-LIL-B-mjp-1.60.R","City (Flinders Street)","1"
"2-LIL-B-mjp-1","T6","519.T6.2-LIL-B-mjp-1.6.H","2-LIL-B-mjp-1.6.H","Lilydale","0"
"2-LIL-B-mjp-1","T6","521.T6.2-LIL-B-mjp-1.60.R","2-LIL-B-mjp-1.60.R","City (Flinders Street)","1"
"2-LIL-B-mjp-1","T2_2","523.T2.2-LIL-B-mjp-1.39.R","2-LIL-B-mjp-1.39.R","City (Flinders Street)","1"
"2-LIL-B-mjp-1","UJ_2","524.UJ.2-LIL-B-mjp-1.39.R","2-LIL-B-mjp-1.39.R","City (Flinders Street)","1"
"2-LIL-B-mjp-1","T6","525.T6.2-LIL-B-mjp-1.12.H","2-LIL-B-mjp-1.12.H","Lilydale","0"
"2-LIL-B-mjp-1","T6","527.T6.2-LIL-B-mjp-1.64.R","2-LIL-B-mjp-1.64.R","City (Flinders Street)","1"
"2-LIL-B-mjp-1","T2_2","529.T2.2-LIL-B-mjp-1.39.R","2-LIL-B-mjp-1.39.R","City (Flinders Street)","1"
"2-LIL-B-mjp-1","UJ_2","530.UJ.2-LIL-B-mjp-1.39.R","2-LIL-B-mjp-1.39.R","City (Flinders Street)","1"
"2-LIL-B-mjp-1","T6","531.T6.2-LIL-B-mjp-1.14.H","2-LIL-B-mjp-1.14.H","Lilydale","0"
"2-LIL-B-mjp-1","T2_2","533.T2.2-LIL-B-mjp-1.39.R","2-LIL-B-mjp-1.39.R","City (Flinders Street)","1"
"2-LIL-B-mjp-1","UJ_2","534.UJ.2-LIL-B-mjp-1.39.R","2-LIL-B-mjp-1.39.R","City (Flinders Street)","1"
"2-LIL-B-mjp-1","T6","535.T6.2-LIL-B-mjp-1.64.R","2-LIL-B-mjp-1.64.R","City (Flinders Street)","1"
"2-LIL-B-mjp-1","T6","537.T6.2-LIL-B-mjp-1.16.H","2-LIL-B-mjp-1.16.H","Lilydale","0"
"2-LIL-B-mjp-1","T2_2","539.T2.2-LIL-B-mjp-1.39.R","2-LIL-B-mjp-1.39.R","City (Flinders Street)","1"
"2-LIL-B-mjp-1","UJ_2","540.UJ.2-LIL-B-mjp-1.39.R","2-LIL-B-mjp-1.39.R","City (Flinders Street)","1"
"2-LIL-B-mjp-1","T6","541.T6.2-LIL-B-mjp-1.64.R","2-LIL-B-mjp-1.64.R","City (Flinders Street)","1"
"2-LIL-B-mjp-1","T2_2","543.T2.2-LIL-B-mjp-1.39.R","2-LIL-B-mjp-1.39.R","City (Flinders Street)","1"
"2-LIL-B-mjp-1","UJ_2","544.UJ.2-LIL-B-mjp-1.39.R","2-LIL-B-mjp-1.39.R","City (Flinders Street)","1"
"2-LIL-B-mjp-1","T6","545.T6.2-LIL-B-mjp-1.64.R","2-LIL-B-mjp-1.64.R","City (Flinders Street)","1"
"2-LIL-B-mjp-1","T6","547.T6.2-LIL-B-mjp-1.14.H","2-LIL-B-mjp-1.14.H","Lilydale","0"
"2-LIL-B-mjp-1","T2_2","549.T2.2-LIL-B-mjp-1.39.R","2-LIL-B-mjp-1.39.R","City (Flinders Street)","1"
"2-LIL-B-mjp-1","UJ_2","550.UJ.2-LIL-B-mjp-1.39.R","2-LIL-B-mjp-1.39.R","City (Flinders Street)","1"
"2-LIL-B-mjp-1","T6","551.T6.2-LIL-B-mjp-1.67.R","2-LIL-B-mjp-1.67.R","City (Flinders Street)","1"
"2-LIL-B-mjp-1","T6","553.T6.2-LIL-B-mjp-1.17.H","2-LIL-B-mjp-1.17.H","Lilydale","0"
"2-LIL-B-mjp-1","T2_2","555.T2.2-LIL-B-mjp-1.39.R","2-LIL-B-mjp-1.39.R","City (Flinders Street)","1"
"2-LIL-B-mjp-1","UJ_2","556.UJ.2-LIL-B-mjp-1.39.R","2-LIL-B-mjp-1.39.R","City (Flinders Street)","1"
"2-LIL-B-mjp-1","T6","557.T6.2-LIL-B-mjp-1.64.R","2-LIL-B-mjp-1.64.R","City (Flinders Street)","1"
"2-LIL-B-mjp-1","T6","559.T6.2-LIL-B-mjp-1.19.H","2-LIL-B-mjp-1.19.H","Lilydale","0"
"2-LIL-B-mjp-1","T6","561.T6.2-LIL-B-mjp-1.67.R","2-LIL-B-mjp-1.67.R","City (Flinders Street)","1"
"2-LIL-B-mjp-1","T2_2","563.T2.2-LIL-B-mjp-1.39.R","2-LIL-B-mjp-1.39.R","City (Flinders Street)","1"
"2-LIL-B-mjp-1","UJ_2","564.UJ.2-LIL-B-mjp-1.39.R","2-LIL-B-mjp-1.39.R","City (Flinders Street)","1"
"2-LIL-B-mjp-1","T6","565.T6.2-LIL-B-mjp-1.20.H","2-LIL-B-mjp-1.20.H","Lilydale","0"
"2-LIL-B-mjp-1","T6","567.T6.2-LIL-B-mjp-1.68.R","2-LIL-B-mjp-1.68.R","City (Flinders Street)","1"
"2-LIL-B-mjp-1","T2_2","569.T2.2-LIL-B-mjp-1.39.R","2-LIL-B-mjp-1.39.R","City (Flinders Street)","1"
"2-LIL-B-mjp-1","UJ_2","570.UJ.2-LIL-B-mjp-1.39.R","2-LIL-B-mjp-1.39.R","City (Flinders Street)","1"
"2-LIL-B-mjp-1","T6","571.T6.2-LIL-B-mjp-1.20.H","2-LIL-B-mjp-1.20.H","Lilydale","0"
"2-LIL-B-mjp-1","T6","575.T6.2-LIL-B-mjp-1.60.R","2-LIL-B-mjp-1.60.R","City (Flinders Street)","1"
"2-LIL-B-mjp-1","T2_2","577.T2.2-LIL-B-mjp-1.39.R","2-LIL-B-mjp-1.39.R","City (Flinders Street)","1"
"2-LIL-B-mjp-1","UJ_2","578.UJ.2-LIL-B-mjp-1.39.R","2-LIL-B-mjp-1.39.R","City (Flinders Street)","1"
"2-LIL-B-mjp-1","T6","579.T6.2-LIL-B-mjp-1.20.H","2-LIL-B-mjp-1.20.H","Lilydale","0"
"2-LIL-B-mjp-1","T6","581.T6.2-LIL-B-mjp-1.39.R","2-LIL-B-mjp-1.39.R","City (Flinders Street)","1"
"2-LIL-B-mjp-1","T2_2","583.T2.2-LIL-B-mjp-1.39.R","2-LIL-B-mjp-1.39.R","City (Flinders Street)","1"
"2-LIL-B-mjp-1","UJ_2","584.UJ.2-LIL-B-mjp-1.39.R","2-LIL-B-mjp-1.39.R","City (Flinders Street)","1"
"2-LIL-B-mjp-1","T6","585.T6.2-LIL-B-mjp-1.20.H","2-LIL-B-mjp-1.20.H","Lilydale","0"
"2-LIL-B-mjp-1","T6","587.T6.2-LIL-B-mjp-1.39.R","2-LIL-B-mjp-1.39.R","City (Flinders Street)","1"
"2-LIL-B-mjp-1","T2_2","589.T2.2-LIL-B-mjp-1.39.R","2-LIL-B-mjp-1.39.R","City (Flinders Street)","1"
"2-LIL-B-mjp-1","UJ_2","590.UJ.2-LIL-B-mjp-1.39.R","2-LIL-B-mjp-1.39.R","City (Flinders Street)","1"
"2-LIL-B-mjp-1","T6","591.T6.2-LIL-B-mjp-1.20.H","2-LIL-B-mjp-1.20.H","Lilydale","0"
"2-LIL-B-mjp-1","T6","595.T6.2-LIL-B-mjp-1.39.R","2-LIL-B-mjp-1.39.R","City (Flinders Street)","1"
"2-LIL-B-mjp-1","T2_2","597.T2.2-LIL-B-mjp-1.39.R","2-LIL-B-mjp-1.39.R","City (Flinders Street)","1"
"2-LIL-B-mjp-1","UJ_2","598.UJ.2-LIL-B-mjp-1.39.R","2-LIL-B-mjp-1.39.R","City (Flinders Street)","1"
"2-LIL-B-mjp-1","T6","599.T6.2-LIL-B-mjp-1.9.H","2-LIL-B-mjp-1.9.H","Lilydale","0"
"2-LIL-B-mjp-1","T6","601.T6.2-LIL-B-mjp-1.39.R","2-LIL-B-mjp-1.39.R","City (Flinders Street)","1"
"2-LIL-B-mjp-1","T2_2","603.T2.2-LIL-B-mjp-1.39.R","2-LIL-B-mjp-1.39.R","City (Flinders Street)","1"
"2-LIL-B-mjp-1","UJ_2","604.UJ.2-LIL-B-mjp-1.39.R","2-LIL-B-mjp-1.39.R","City (Flinders Street)","1"
"2-LIL-B-mjp-1","T6","605.T6.2-LIL-B-mjp-1.5.H","2-LIL-B-mjp-1.5.H","Lilydale","0"
"2-LIL-B-mjp-1","T6","607.T6.2-LIL-B-mjp-1.39.R","2-LIL-B-mjp-1.39.R","City (Flinders Street)","1"
"2-LIL-B-mjp-1","T2_2","609.T2.2-LIL-B-mjp-1.39.R","2-LIL-B-mjp-1.39.R","City (Flinders Street)","1"
"2-LIL-B-mjp-1","UJ_2","610.UJ.2-LIL-B-mjp-1.39.R","2-LIL-B-mjp-1.39.R","City (Flinders Street)","1"
"2-LIL-B-mjp-1","T6","611.T6.2-LIL-B-mjp-1.4.H","2-LIL-B-mjp-1.4.H","Lilydale","0"
"2-LIL-B-mjp-1","T6","613.T6.2-LIL-B-mjp-1.39.R","2-LIL-B-mjp-1.39.R","City (Flinders Street)","1"
"2-LIL-B-mjp-1","T2_2","615.T2.2-LIL-B-mjp-1.39.R","2-LIL-B-mjp-1.39.R","City (Flinders Street)","1"
"2-LIL-B-mjp-1","UJ_2","616.UJ.2-LIL-B-mjp-1.39.R","2-LIL-B-mjp-1.39.R","City (Flinders Street)","1"
"2-LIL-B-mjp-1","T6","617.T6.2-LIL-B-mjp-1.39.R","2-LIL-B-mjp-1.39.R","City (Flinders Street)","1"
"2-LIL-B-mjp-1","T2_2","619.T2.2-LIL-B-mjp-1.39.R","2-LIL-B-mjp-1.39.R","City (Flinders Street)","1"
"2-LIL-B-mjp-1","UJ_2","620.UJ.2-LIL-B-mjp-1.39.R","2-LIL-B-mjp-1.39.R","City (Flinders Street)","1"
"2-LIL-B-mjp-1","T6","621.T6.2-LIL-B-mjp-1.39.R","2-LIL-B-mjp-1.39.R","City (Flinders Street)","1"
"2-LIL-B-mjp-1","T2_2","623.T2.2-LIL-B-mjp-1.39.R","2-LIL-B-mjp-1.39.R","City (Flinders Street)","1"
"2-LIL-B-mjp-1","UJ_2","6233.UJ.2-LIL-B-mjp-1.56.R","2-LIL-B-mjp-1.56.R","City (Flinders Street)","1"
"2-LIL-B-mjp-1","UJ_2","624.UJ.2-LIL-B-mjp-1.39.R","2-LIL-B-mjp-1.39.R","City (Flinders Street)","1"
"2-LIL-B-mjp-1","T2_2","625.T2.2-LIL-B-mjp-1.39.R","2-LIL-B-mjp-1.39.R","City (Flinders Street)","1"
"2-LIL-B-mjp-1","UJ_2","626.UJ.2-LIL-B-mjp-1.39.R","2-LIL-B-mjp-1.39.R","City (Flinders Street)","1"
"2-LIL-B-mjp-1","T2_2","627.T2.2-LIL-B-mjp-1.39.R","2-LIL-B-mjp-1.39.R","City (Flinders Street)","1"
"2-LIL-B-mjp-1","UJ_2","628.UJ.2-LIL-B-mjp-1.39.R","2-LIL-B-mjp-1.39.R","City (Flinders Street)","1"
"2-LIL-B-mjp-1","T2_2","629.T2.2-LIL-B-mjp-1.39.R","2-LIL-B-mjp-1.39.R","City (Flinders Street)","1"
"2-LIL-B-mjp-1","UJ_2","630.UJ.2-LIL-B-mjp-1.39.R","2-LIL-B-mjp-1.39.R","City (Flinders Street)","1"
"2-LIL-B-mjp-1","T2_2","631.T2.2-LIL-B-mjp-1.39.R","2-LIL-B-mjp-1.39.R","City (Flinders Street)","1"
"2-LIL-B-mjp-1","UJ_2","632.UJ.2-LIL-B-mjp-1.39.R","2-LIL-B-mjp-1.39.R","City (Flinders Street)","1"
"2-LIL-B-mjp-1","T2_2","633.T2.2-LIL-B-mjp-1.39.R","2-LIL-B-mjp-1.39.R","City (Flinders Street)","1"
"2-LIL-B-mjp-1","UJ_2","634.UJ.2-LIL-B-mjp-1.39.R","2-LIL-B-mjp-1.39.R","City (Flinders Street)","1"
"2-LIL-B-mjp-1","T2_2","635.T2.2-LIL-B-mjp-1.39.R","2-LIL-B-mjp-1.39.R","City (Flinders Street)","1"
"2-LIL-B-mjp-1","UJ_2","636.UJ.2-LIL-B-mjp-1.39.R","2-LIL-B-mjp-1.39.R","City (Flinders Street)","1"
"2-LIL-B-mjp-1","T2_2","637.T2.2-LIL-B-mjp-1.39.R","2-LIL-B-mjp-1.39.R","City (Flinders Street)","1"
"2-LIL-B-mjp-1","UJ_2","638.UJ.2-LIL-B-mjp-1.39.R","2-LIL-B-mjp-1.39.R","City (Flinders Street)","1"
"2-LIL-B-mjp-1","T2_2","639.T2.2-LIL-B-mjp-1.39.R","2-LIL-B-mjp-1.39.R","City (Flinders Street)","1"
"2-LIL-B-mjp-1","UJ_2","640.UJ.2-LIL-B-mjp-1.39.R","2-LIL-B-mjp-1.39.R","City (Flinders Street)","1"
"2-LIL-B-mjp-1","T2_2","641.T2.2-LIL-B-mjp-1.39.R","2-LIL-B-mjp-1.39.R","City (Flinders Street)","1"
"2-LIL-B-mjp-1","UJ_2","642.UJ.2-LIL-B-mjp-1.39.R","2-LIL-B-mjp-1.39.R","City (Flinders Street)","1"
"2-LIL-B-mjp-1","T2_2","643.T2.2-LIL-B-mjp-1.39.R","2-LIL-B-mjp-1.39.R","City (Flinders Street)","1"
"2-LIL-B-mjp-1","UJ_2","644.UJ.2-LIL-B-mjp-1.39.R","2-LIL-B-mjp-1.39.R","City (Flinders Street)","1"
"2-LIL-B-mjp-1","T2_2","645.T2.2-LIL-B-mjp-1.39.R","2-LIL-B-mjp-1.39.R","City (Flinders Street)","1"
"2-LIL-B-mjp-1","UJ_2","646.UJ.2-LIL-B-mjp-1.39.R","2-LIL-B-mjp-1.39.R","City (Flinders Street)","1"
"2-LIL-B-mjp-1","T2_2","647.T2.2-LIL-B-mjp-1.39.R","2-LIL-B-mjp-1.39.R","City (Flinders Street)","1"
"2-LIL-B-mjp-1","UJ_2","648.UJ.2-LIL-B-mjp-1.39.R","2-LIL-B-mjp-1.39.R","City (Flinders Street)","1"
"2-LIL-B-mjp-1","T2_2","649.T2.2-LIL-B-mjp-1.39.R","2-LIL-B-mjp-1.39.R","City (Flinders Street)","1"
"2-LIL-B-mjp-1","UJ_2","650.UJ.2-LIL-B-mjp-1.39.R","2-LIL-B-mjp-1.39.R","City (Flinders Street)","1"
"2-LIL-B-mjp-1","T2_2","651.T2.2-LIL-B-mjp-1.39.R","2-LIL-B-mjp-1.39.R","City (Flinders Street)","1"
"2-LIL-B-mjp-1","UJ_2","652.UJ.2-LIL-B-mjp-1.39.R","2-LIL-B-mjp-1.39.R","City (Flinders Street)","1"
"2-LIL-B-mjp-1","T2_2","653.T2.2-LIL-B-mjp-1.39.R","2-LIL-B-mjp-1.39.R","City (Flinders Street)","1"
"2-LIL-B-mjp-1","UJ_2","654.UJ.2-LIL-B-mjp-1.56.R","2-LIL-B-mjp-1.56.R","City (Flinders Street)","1"
"2-LIL-B-mjp-1","T2_2","655.T2.2-LIL-B-mjp-1.39.R","2-LIL-B-mjp-1.39.R","City (Flinders Street)","1"
"2-LIL-B-mjp-1","UJ_2","656.UJ.2-LIL-B-mjp-1.56.R","2-LIL-B-mjp-1.56.R","City (Flinders Street)","1"
"2-LIL-B-mjp-1","T2_2","657.T2.2-LIL-B-mjp-1.4.H","2-LIL-B-mjp-1.4.H","Lilydale","0"
"2-LIL-B-mjp-1","T2_2","658.T2.2-LIL-B-mjp-1.39.R","2-LIL-B-mjp-1.39.R","City (Flinders Street)","1"
"2-LIL-B-mjp-1","UJ_2","659.UJ.2-LIL-B-mjp-1.56.R","2-LIL-B-mjp-1.56.R","City (Flinders Street)","1"
"2-LIL-B-mjp-1","T6","660.T6.2-LIL-B-mjp-1.2.H","2-LIL-B-mjp-1.2.H","Lilydale","0"
"2-LIL-B-mjp-1","T2_2","662.T2.2-LIL-B-mjp-1.2.H","2-LIL-B-mjp-1.2.H","Lilydale","0"
"2-LIL-B-mjp-1","T2_2","663.T2.2-LIL-B-mjp-1.36.R","2-LIL-B-mjp-1.36.R","City (Flinders Street)","1"
"2-LIL-B-mjp-1","T6","664.T6.2-LIL-B-mjp-1.36.R","2-LIL-B-mjp-1.36.R","City (Flinders Street)","1"
"2-LIL-B-mjp-1","T2_2","666.T2.2-LIL-B-mjp-1.36.R","2-LIL-B-mjp-1.36.R","City (Flinders Street)","1"
"2-LIL-B-mjp-1","T6","667.T6.2-LIL-B-mjp-1.36.R","2-LIL-B-mjp-1.36.R","City (Flinders Street)","1"
"2-LIL-B-mjp-1","T2_2","669.T2.2-LIL-B-mjp-1.2.H","2-LIL-B-mjp-1.2.H","Lilydale","0"
"2-LIL-B-mjp-1","UJ_2","670.UJ.2-LIL-B-mjp-1.2.H","2-LIL-B-mjp-1.2.H","Lilydale","0"
"2-LIL-B-mjp-1","T2_2","671.T2.2-LIL-B-mjp-1.36.R","2-LIL-B-mjp-1.36.R","City (Flinders Street)","1"
"2-LIL-B-mjp-1","UJ_2","672.UJ.2-LIL-B-mjp-1.36.R","2-LIL-B-mjp-1.36.R","City (Flinders Street)","1"
"2-LIL-B-mjp-1","UJ_2","673.UJ.2-LIL-B-mjp-1.2.H","2-LIL-B-mjp-1.2.H","Lilydale","0"
"2-LIL-B-mjp-1","UJ_2","674.UJ.2-LIL-B-mjp-1.36.R","2-LIL-B-mjp-1.36.R","City (Flinders Street)","1"
"2-LIL-B-mjp-1","T2_2","675.T2.2-LIL-B-mjp-1.38.R","2-LIL-B-mjp-1.38.R","City (Flinders Street)","1"
"2-LIL-B-mjp-1","UJ_2","676.UJ.2-LIL-B-mjp-1.38.R","2-LIL-B-mjp-1.38.R","City (Flinders Street)","1"
"2-LIL-B-mjp-1","T6","677.T6.2-LIL-B-mjp-1.38.R","2-LIL-B-mjp-1.38.R","City (Flinders Street)","1"
"2-LIL-B-mjp-1","T2_2","679.T2.2-LIL-B-mjp-1.1.H","2-LIL-B-mjp-1.1.H","Lilydale","0"
"2-LIL-B-mjp-1","T6","680.T6.2-LIL-B-mjp-1.8.H","2-LIL-B-mjp-1.8.H","Lilydale","0"
"2-LIL-B-mjp-1","T2_2","682.T2.2-LIL-B-mjp-1.38.R","2-LIL-B-mjp-1.38.R","City (Flinders Street)","1"
"2-LIL-B-mjp-1","UJ_2","683.UJ.2-LIL-B-mjp-1.38.R","2-LIL-B-mjp-1.38.R","City (Flinders Street)","1"
"2-LIL-B-mjp-1","T6","684.T6.2-LIL-B-mjp-1.38.R","2-LIL-B-mjp-1.38.R","City (Flinders Street)","1"
"2-LIL-B-mjp-1","T2_2","686.T2.2-LIL-B-mjp-1.1.H","2-LIL-B-mjp-1.1.H","Lilydale","0"
"2-LIL-B-mjp-1","T2_2","687.T2.2-LIL-B-mjp-1.38.R","2-LIL-B-mjp-1.38.R","City (Flinders Street)","1"
"2-LIL-B-mjp-1","UJ_2","688.UJ.2-LIL-B-mjp-1.38.R","2-LIL-B-mjp-1.38.R","City (Flinders Street)","1"
"2-LIL-B-mjp-1","T6","689.T6.2-LIL-B-mjp-1.38.R","2-LIL-B-mjp-1.38.R","City (Flinders Street)","1"
"2-LIL-B-mjp-1","T2_2","691.T2.2-LIL-B-mjp-1.1.H","2-LIL-B-mjp-1.1.H","Lilydale","0"
"2-LIL-B-mjp-1","T6","692.T6.2-LIL-B-mjp-1.1.H","2-LIL-B-mjp-1.1.H","Lilydale","0"
"2-LIL-B-mjp-1","T2_2","694.T2.2-LIL-B-mjp-1.38.R","2-LIL-B-mjp-1.38.R","City (Flinders Street)","1"
"2-LIL-B-mjp-1","UJ_2","695.UJ.2-LIL-B-mjp-1.38.R","2-LIL-B-mjp-1.38.R","City (Flinders Street)","1"
"2-LIL-B-mjp-1","T6","696.T6.2-LIL-B-mjp-1.38.R","2-LIL-B-mjp-1.38.R","City (Flinders Street)","1"
"2-LIL-B-mjp-1","T2_2","698.T2.2-LIL-B-mjp-1.1.H","2-LIL-B-mjp-1.1.H","Lilydale","0"
"2-LIL-B-mjp-1","T6","699.T6.2-LIL-B-mjp-1.1.H","2-LIL-B-mjp-1.1.H","Lilydale","0"
"2-LIL-B-mjp-1","T2_2","701.T2.2-LIL-B-mjp-1.38.R","2-LIL-B-mjp-1.38.R","City (Flinders Street)","1"
"2-LIL-B-mjp-1","UJ_2","702.UJ.2-LIL-B-mjp-1.38.R","2-LIL-B-mjp-1.38.R","City (Flinders Street)","1"
"2-LIL-B-mjp-1","T6","703.T6.2-LIL-B-mjp-1.38.R","2-LIL-B-mjp-1.38.R","City (Flinders Street)","1"
"2-LIL-B-mjp-1","T2_2","705.T2.2-LIL-B-mjp-1.1.H","2-LIL-B-mjp-1.1.H","Lilydale","0"
"2-LIL-B-mjp-1","T6","706.T6.2-LIL-B-mjp-1.1.H","2-LIL-B-mjp-1.1.H","Lilydale","0"
"2-LIL-B-mjp-1","T2_2","708.T2.2-LIL-B-mjp-1.38.R","2-LIL-B-mjp-1.38.R","City (Flinders Street)","1"
"2-LIL-B-mjp-1","T6","709.T6.2-LIL-B-mjp-1.38.R","2-LIL-B-mjp-1.38.R","City (Flinders Street)","1"
"2-LIL-B-mjp-1","T2_2","711.T2.2-LIL-B-mjp-1.1.H","2-LIL-B-mjp-1.1.H","Lilydale","0"
"2-LIL-B-mjp-1","T6","712.T6.2-LIL-B-mjp-1.1.H","2-LIL-B-mjp-1.1.H","Lilydale","0"
"2-LIL-B-mjp-1","T6","714.T6.2-LIL-B-mjp-1.38.R","2-LIL-B-mjp-1.38.R","City (Flinders Street)","1"
"2-LIL-B-mjp-1","T2_2","716.T2.2-LIL-B-mjp-1.38.R","2-LIL-B-mjp-1.38.R","City (Flinders Street)","1"
"2-LIL-B-mjp-1","UJ_2","717.UJ.2-LIL-B-mjp-1.38.R","2-LIL-B-mjp-1.38.R","City (Flinders Street)","1"
"2-LIL-B-mjp-1","T2_2","718.T2.2-LIL-B-mjp-1.1.H","2-LIL-B-mjp-1.1.H","Lilydale","0"
"2-LIL-B-mjp-1","UJ_2","719.UJ.2-LIL-B-mjp-1.1.H","2-LIL-B-mjp-1.1.H","Lilydale","0"
"2-LIL-B-mjp-1","T6","720.T6.2-LIL-B-mjp-1.1.H","2-LIL-B-mjp-1.1.H","Lilydale","0"
"2-LIL-B-mjp-1","T2_2","722.T2.2-LIL-B-mjp-1.38.R","2-LIL-B-mjp-1.38.R","City (Flinders Street)","1"
"2-LIL-B-mjp-1","T2_2","723.T2.2-LIL-B-mjp-1.1.H","2-LIL-B-mjp-1.1.H","Lilydale","0"
"2-LIL-B-mjp-1","UJ_2","724.UJ.2-LIL-B-mjp-1.1.H","2-LIL-B-mjp-1.1.H","Lilydale","0"
"2-LIL-B-mjp-1","T2_2","725.T2.2-LIL-B-mjp-1.38.R","2-LIL-B-mjp-1.38.R","City (Flinders Street)","1"
"2-LIL-B-mjp-1","T2_2","726.T2.2-LIL-B-mjp-1.1.H","2-LIL-B-mjp-1.1.H","Lilydale","0"
"2-LIL-B-mjp-1","T2_2","727.T2.2-LIL-B-mjp-1.38.R","2-LIL-B-mjp-1.38.R","City (Flinders Street)","1"
"2-LIL-B-mjp-1","T2_2","728.T2.2-LIL-B-mjp-1.1.H","2-LIL-B-mjp-1.1.H","Lilydale","0"
"2-LIL-B-mjp-1","T2_2","729.T2.2-LIL-B-mjp-1.38.R","2-LIL-B-mjp-1.38.R","City (Flinders Street)","1"
"2-LIL-B-mjp-1","UJ_2","7290.UJ.2-LIL-B-mjp-1.70.R","2-LIL-B-mjp-1.70.R","City (Flinders Street)","1"
"2-LIL-B-mjp-1","UJ_2","7291.UJ.2-LIL-B-mjp-1.35.H","2-LIL-B-mjp-1.35.H","Lilydale","0"
"2-LIL-B-mjp-1","UJ_2","7292.UJ.2-LIL-B-mjp-1.70.R","2-LIL-B-mjp-1.70.R","City (Flinders Street)","1"
"2-LIL-B-mjp-1","UJ_2","7293.UJ.2-LIL-B-mjp-1.35.H","2-LIL-B-mjp-1.35.H","Lilydale","0"
"2-LIL-B-mjp-1","UJ_2","7294.UJ.2-LIL-B-mjp-1.70.R","2-LIL-B-mjp-1.70.R","City (Flinders Street)","1"
"2-LIL-B-mjp-1","UJ_2","7295.UJ.2-LIL-B-mjp-1.35.H","2-LIL-B-mjp-1.35.H","Lilydale","0"
"2-LIL-B-mjp-1","UJ_2","7296.UJ.2-LIL-B-mjp-1.70.R","2-LIL-B-mjp-1.70.R","City (Flinders Street)","1"
"2-LIL-B-mjp-1","UJ_2","7297.UJ.2-LIL-B-mjp-1.35.H","2-LIL-B-mjp-1.35.H","Lilydale","0"
"2-LIL-B-mjp-1","UJ_2","7298.UJ.2-LIL-B-mjp-1.70.R","2-LIL-B-mjp-1.70.R","City (Flinders Street)","1"
"2-LIL-B-mjp-1","UJ_2","7299.UJ.2-LIL-B-mjp-1.35.H","2-LIL-B-mjp-1.35.H","Lilydale","0"
"2-LIL-B-mjp-1","T2_2","730.T2.2-LIL-B-mjp-1.1.H","2-LIL-B-mjp-1.1.H","Lilydale","0"
"2-LIL-B-mjp-1","UJ_2","7300.UJ.2-LIL-B-mjp-1.70.R","2-LIL-B-mjp-1.70.R","City (Flinders Street)","1"
